idUslugi;cena;kosztaWlasne;przychod;czasTrwania;satysfakcjaKlienta;idDnia_FK;idPracownika_FK;idSalonu_FK;idKlienta_FK;idMiejscowosci_FK;idTypuUslugi_FK
435;112,47;39,6;72,87;278;3;1731;227;23;12375;16;11
436;359,86;16,17;343,69;161;5;1654;116;30;8601;6;26
437;159,95;10,7;149,25;153;5;884;916;24;13431;14;17
438;94,28;9,39;84,89;323;2;202;605;27;3858;44;10
439;283,58;8,29;275,29;327;3;1273;529;30;2916;41;15
440;90,72;7,39;83,33;323;4;3253;830;27;6401;38;19
441;103,99;24,81;79,18;297;5;2867;608;25;4709;10;37
442;368,03;10,76;357,27;202;2;3191;258;15;13858;42;21
443;366,28;26,49;339,79;383;5;753;768;31;4384;17;13
444;256,69;22,55;234,14;181;1;2853;646;24;6253;27;37
445;166,55;30,5;136,05;135;5;3182;806;3;15086;8;19
446;105,25;34,85;70,4;331;3;2433;80;28;17557;29;13
447;103,82;25,81;78,01;400;5;3075;631;28;9671;43;37
448;367,58;7,28;360,3;317;5;695;819;24;1788;38;8
449;288,8;37,21;251,59;359;5;3421;744;32;10139;11;37
450;268,95;15,63;253,32;239;5;1873;395;22;13262;34;20
451;327,44;23,23;304,21;49;5;1598;215;28;8997;5;25
452;370,04;18,05;351,99;291;2;1103;714;25;18332;4;17
453;286,33;11,19;275,14;167;4;650;628;27;5688;39;23
454;113,12;16,91;96,21;299;1;1490;447;27;15670;31;17
455;286,09;11,71;274,38;225;4;1726;459;28;174;38;13
456;285,52;27,88;257,64;114;4;3060;474;27;3551;33;13
457;171,22;41,07;130,15;408;2;861;871;5;15263;2;34
458;166,78;13,11;153,67;156;3;1913;634;28;7851;11;30
459;280,5;19,81;260,69;294;5;2046;662;23;807;34;34
460;355,91;8,44;347,47;159;4;1891;335;32;7533;28;28
461;195,5;19,9;175,6;30;3;2234;635;22;10039;28;18
462;149,76;19,25;130,51;149;4;3292;605;11;10563;13;11
463;376,8;23,85;352,95;303;4;1961;610;20;5485;41;29
464;111,37;10,57;100,8;49;4;1566;292;33;3162;37;38
465;289,44;38,87;250,57;104;4;275;60;11;8827;4;31
466;212,56;34,48;178,08;58;5;1639;473;4;18267;37;18
467;370,96;29,81;341,15;197;4;1971;447;16;4662;44;14
468;134,29;35,16;99,13;372;5;892;210;21;16863;5;12
469;262,38;30,57;231,81;254;4;88;657;21;10248;32;18
470;239,49;39,7;199,79;122;5;1538;593;15;3516;40;25
471;256,43;25,95;230,48;390;5;3176;798;19;19594;38;22
472;215,99;23,68;192,31;145;4;656;606;23;12434;8;19
473;242,55;36,99;205,56;331;5;1530;829;29;18208;30;9
474;349,85;17,38;332,47;187;3;43;454;8;8247;13;25
475;300,3;40,34;259,96;103;4;3542;585;25;6586;35;18
476;168,51;40,91;127,6;33;5;2462;594;20;12903;37;14
477;98,82;7,62;91,2;327;5;2430;659;13;14984;32;28
478;243,2;35,87;207,33;157;5;3323;156;31;4743;40;32
479;389,49;12,4;377,09;276;4;1188;661;30;15915;38;22
480;274,8;28,4;246,4;65;4;2029;256;21;19092;27;14
481;353,96;26,82;327,14;149;1;1628;184;26;10240;20;13
482;346,83;12,88;333,95;384;4;2059;954;23;6423;45;12
483;223,81;33,59;190,22;34;3;2652;289;14;10207;30;12
484;256,11;30,93;225,18;159;5;3019;482;28;10615;31;37
485;148,69;10,01;138,68;24;3;2275;263;8;14836;22;14
486;218,96;16,72;202,24;352;4;3588;446;26;4486;38;21
487;176,69;39,06;137,63;228;4;1618;189;20;15379;32;21
488;116,28;14;102,28;146;4;1543;242;17;98;24;36
489;131,11;27,04;104,07;295;4;1451;125;24;2162;36;24
490;302,87;32,14;270,73;310;5;1821;529;9;12421;7;35
491;113,85;34,95;78,9;271;1;1705;663;23;12193;28;8
492;274,43;38,22;236,21;20;2;2640;657;11;18457;31;28
493;238,11;20,74;217,37;25;4;1952;447;29;13383;20;14
494;306,09;8,21;297,88;27;4;1418;243;25;10232;29;18
495;177,6;39,86;137,74;150;5;1568;585;25;18328;32;14
496;196,18;29,75;166,43;62;1;2733;578;28;3859;39;14
497;223,59;8,04;215,55;111;2;2693;622;16;11610;34;38
498;215,8;11,63;204,17;249;5;1620;449;33;13879;31;15
499;257,82;10,01;247,81;355;5;1322;856;26;5722;8;30
500;115,04;9,79;105,25;128;5;2517;105;32;4489;5;25
501;96,94;10,7;86,24;231;5;732;691;21;18634;28;10
502;224,06;27,82;196,24;24;3;1994;529;24;1372;31;16
503;242,32;8,33;233,99;159;3;3107;910;16;19504;33;20
504;161,36;33,81;127,55;41;3;1737;606;30;1991;29;18
505;229,97;33,69;196,28;289;3;3315;338;28;8018;41;21
506;201,61;8,21;193,4;346;5;157;845;11;5038;35;28
507;244,5;23,16;221,34;305;4;1160;234;30;14075;24;33
508;323,22;39,38;283,84;275;5;2936;415;27;13741;4;17
509;333,43;11,81;321,62;385;5;3240;429;21;2498;33;34
510;339,55;10,19;329,36;50;5;1584;258;29;14926;22;10
511;257,85;7,45;250,4;350;1;3464;621;29;19300;23;27
512;147,08;12,71;134,37;120;4;3291;589;28;6376;27;18
513;91,6;35,14;56,46;275;4;1374;909;16;317;29;36
514;347,62;37,45;310,17;360;4;3144;22;12;9971;38;14
515;155,32;27,87;127,45;404;5;3162;215;28;6329;13;16
516;144,4;17,87;126,53;388;5;2479;546;22;6455;47;38
517;252,7;42;210,7;121;5;2045;187;27;8724;29;9
518;150,51;37,03;113,48;245;4;3458;878;32;518;22;27
519;250,56;27,48;223,08;25;4;443;626;16;14111;20;37
520;300,37;28,77;271,6;76;5;2616;246;29;16008;28;14
521;141,95;17,36;124,59;91;3;2338;651;3;18132;31;16
522;275,47;31,98;243,49;344;5;3593;672;32;12987;17;19
523;241,68;28,53;213,15;314;1;2479;645;23;14756;23;16
524;178,58;30,65;147,93;229;1;1869;612;7;11632;32;31
525;309,25;30,75;278,5;302;5;2110;653;28;9978;42;24
526;336,76;25,53;311,23;392;4;2939;455;33;2160;47;20
527;265,57;17,42;248,15;387;5;2684;684;14;8914;11;18
528;329,13;16,94;312,19;245;4;2899;760;6;2604;43;18
529;139,72;9,97;129,75;252;4;2912;705;26;8484;15;13
530;284,57;9,69;274,88;258;5;2853;528;18;12179;27;14
531;242,51;39,68;202,83;365;5;1956;623;20;7914;29;39
532;265,75;12,03;253,72;19;2;1469;580;21;10153;41;28
533;182,1;13,45;168,65;253;3;3465;264;21;14954;48;24
534;278,81;28,53;250,28;402;4;1673;727;20;16399;11;22
535;260,36;13,4;246,96;351;3;1830;601;8;15422;37;19
536;280,86;21,05;259,81;408;5;3041;565;13;19038;7;9
537;130,97;39,29;91,68;76;4;3651;180;24;8615;29;38
538;236,91;13,66;223,25;377;4;3214;660;31;6948;47;12
539;338,35;39,27;299,08;333;4;3456;532;27;18249;15;30
540;312,18;29,2;282,98;140;4;2302;900;31;6095;28;37
541;153,3;18,13;135,17;265;4;2759;957;29;15493;15;5
542;377,21;30,22;346,99;126;1;1634;747;33;10126;31;17
543;382,43;14,57;367,86;196;3;2068;656;33;9718;8;15
544;349,7;41,62;308,08;379;1;884;658;7;3723;20;38
545;385,24;39,89;345,35;189;4;1933;568;13;2611;24;13
546;99,35;37,95;61,4;122;2;3376;731;29;18439;38;19
547;291,97;19,01;272,96;193;3;3559;366;10;14389;30;39
548;347,94;24,19;323,75;19;3;3162;421;10;5468;32;17
549;364,29;35,98;328,31;154;5;2129;607;19;13402;12;24
550;260,1;28,13;231,97;307;4;393;595;15;6264;4;24
551;324,75;10,9;313,85;40;5;530;384;28;16645;22;28
552;289,13;20,46;268,67;42;5;2786;750;29;17716;38;18
553;95,85;41,66;54,19;88;2;1327;555;6;3240;21;17
554;377,12;14,92;362,2;204;5;3000;643;16;8412;46;33
555;146,53;32,17;114,36;99;4;2731;424;32;3520;8;39
556;104,09;28,35;75,74;174;4;1821;579;3;13386;22;20
557;188,5;13,5;175;124;4;1848;652;12;873;27;11
558;297,84;27,18;270,66;97;5;2789;543;30;6612;16;14
559;345,14;19,29;325,85;234;4;3369;813;4;12162;18;15
560;114,37;27,16;87,21;31;5;1571;640;31;6716;17;33
561;300,57;37,25;263,32;147;3;1543;627;26;1413;29;4
562;152,06;26,11;125,95;363;5;1482;661;27;7704;17;24
563;322,24;37,52;284,72;284;5;992;328;29;4298;16;37
564;238,85;21,89;216,96;24;5;2796;749;31;7959;31;24
565;331,8;29,6;302,2;270;5;3174;573;18;11594;34;15
566;136,53;31,92;104,61;336;5;2827;880;16;2731;24;24
567;246,25;29,43;216,82;112;5;3297;245;15;10288;29;36
568;133,06;14,19;118,87;303;4;3415;763;18;11847;35;10
569;187,07;29,21;157,86;254;3;3001;244;27;11233;44;23
570;142,54;36,2;106,34;78;2;2263;643;20;9713;26;14
571;172,4;38,83;133,57;260;5;2945;170;18;3763;46;10
572;210,53;22,96;187,57;24;4;2679;39;8;3971;14;18
573;198,52;31,96;166,56;73;5;3565;242;22;6456;21;5
574;326,93;31,95;294,98;175;5;1853;286;10;4158;23;24
575;355,01;32,66;322,35;35;5;2850;600;4;18181;2;10
576;233,37;18,56;214,81;213;1;3487;130;32;2914;40;13
577;278,06;40,13;237,93;61;4;3012;722;28;5099;9;24
578;289,38;22,97;266,41;163;4;1633;455;3;1655;40;19
579;348,3;23,86;324,44;263;5;2455;260;27;15985;47;20
580;106,39;11,79;94,6;141;3;1994;989;32;3355;4;12
581;113,62;22,46;91,16;90;3;3392;672;17;3840;42;11
582;340,56;9,58;330,98;361;5;772;238;2;4916;30;21
583;136,32;13,24;123,08;100;5;2855;582;21;7308;8;12
584;245,99;29,06;216,93;145;4;3292;544;30;8738;3;4
585;288,55;13,25;275,3;125;3;1121;312;27;5747;41;14
586;145,96;21,1;124,86;115;4;1060;540;19;9531;36;16
587;152,11;34,21;117,9;154;3;3161;239;26;3846;29;35
588;171,29;34,49;136,8;328;5;2524;250;16;789;44;16
589;97,95;25,67;72,28;172;1;1536;343;11;5244;29;14
590;384,13;7,24;376,89;298;5;2431;624;27;7189;34;2
591;312,57;27,85;284,72;294;2;3139;260;27;18843;29;18
592;339,69;29,47;310,22;156;5;581;476;30;12637;40;38
593;315,75;28,04;287,71;311;5;2892;52;22;16398;16;38
594;349,79;23,23;326,56;65;4;1229;252;10;19215;31;15
595;162,15;15,79;146,36;385;4;2453;259;9;14239;16;18
596;264,19;22,63;241,56;30;4;1465;261;7;3816;47;17
597;320,11;40,45;279,66;404;3;3493;250;12;5811;4;14
598;112,63;14,3;98,33;162;5;2964;657;17;14132;35;19
599;319,81;8,82;310,99;407;5;2190;630;26;6025;19;36
600;141,99;12,7;129,29;159;3;1535;750;13;4361;27;28
601;156,84;36,04;120,8;38;3;3489;564;7;2518;22;36
602;203,63;32,53;171,1;50;5;2605;300;29;4462;46;26
603;302,09;39,3;262,79;117;4;2005;24;3;6213;35;30
604;352,32;22,36;329,96;170;5;2485;609;11;3247;16;38
605;329,53;18,27;311,26;310;5;1817;624;20;5700;31;29
606;275,04;7,34;267,7;145;5;3550;622;25;17243;31;18
607;318,53;11,01;307,52;274;4;1593;642;19;3922;42;14
608;332,11;21,38;310,73;305;5;2794;5;2;17148;12;21
609;367,07;38,73;328,34;44;5;3319;964;1;19180;20;19
610;292,99;26,09;266,9;121;4;3321;336;21;9614;21;38
611;161,08;26,97;134,11;380;4;2999;987;24;5154;20;4
612;221,79;20,17;201,62;93;5;3368;614;21;14367;29;13
613;274,41;28,96;245,45;120;3;2680;513;17;18505;3;15
614;366,12;40,08;326,04;153;4;3486;619;31;16276;23;19
615;188,57;27,61;160,96;111;5;2463;614;5;9865;6;14
616;249,2;39,57;209,63;390;5;2999;662;28;4562;14;15
617;143,33;21,78;121,55;235;5;2442;229;28;6291;27;20
618;311,85;16,66;295,19;40;5;2251;246;11;7215;13;18
619;324,92;32,4;292,52;50;5;2148;515;3;8230;28;30
620;213,66;15,73;197,93;39;4;3439;415;24;13147;24;38
621;331,67;17,99;313,68;355;5;933;604;30;4719;7;14
622;136,7;32,42;104,28;63;4;3164;648;28;408;27;16
623;174,64;38,65;135,99;116;3;1770;476;31;10250;11;30
624;326,07;33,09;292,98;340;5;2251;668;27;4682;46;27
625;361,23;40,93;320,3;218;3;2254;538;31;6201;24;19
626;145,15;12,62;132,53;268;4;2813;999;7;7652;9;36
627;387,78;32,93;354,85;45;5;3451;661;16;11712;44;39
628;103,54;35,29;68,25;209;4;2755;538;27;5167;18;22
629;179,49;41,02;138,47;344;3;1655;374;32;4967;22;33
630;112,32;21,42;90,9;42;2;3507;639;5;18205;33;17
631;189,41;41,76;147,65;85;4;3349;251;25;13763;14;31
632;352,93;15,63;337,3;117;5;2088;242;23;14480;21;27
633;319,11;12,31;306,8;349;5;1349;824;16;3900;33;9
634;252,44;21,2;231,24;89;5;1894;71;20;16212;37;18
635;223,82;36,42;187,4;195;4;3511;233;29;16637;14;31
636;175,99;28,89;147,1;191;4;2845;234;31;11379;26;24
637;292,95;24,26;268,69;49;5;3548;49;15;8433;34;27
638;233,4;22,88;210,52;336;5;328;855;12;5573;5;28
639;164,89;10,11;154,78;231;5;912;904;24;10392;18;16
640;114,05;33,98;80,07;44;5;1845;584;30;6143;4;16
641;168,84;30,67;138,17;364;4;3402;250;31;4765;38;30
642;99,95;24,48;75,47;255;5;2645;264;26;12754;36;35
643;238,6;25,81;212,79;412;4;293;308;19;17613;28;16
644;118,83;24,17;94,66;397;5;3171;867;29;14563;3;39
645;187,39;17,75;169,64;199;5;1416;900;15;15001;4;14
646;136,71;7,28;129,43;229;5;3195;695;21;15202;31;32
647;389,18;27,52;361,66;232;3;2839;622;21;10539;17;4
648;267,22;22,85;244,37;158;4;1404;78;28;14185;37;34
649;145,19;32,25;112,94;20;4;3308;647;22;10638;9;38
650;233,83;33,63;200,2;358;4;3641;629;3;14821;31;15
651;278,71;23,03;255,68;152;4;2696;277;17;13417;15;37
652;258,29;41,66;216,63;272;4;1833;651;25;1894;11;16
653;364,8;37,61;327,19;97;4;3060;444;25;17320;7;15
654;258,65;30,58;228,07;270;5;2511;377;8;3744;12;35
655;195,34;8,08;187,26;108;4;197;315;13;8037;32;24
656;216,96;10,2;206,76;264;5;2189;257;2;8629;24;24
657;110,12;28,43;81,69;391;4;839;411;29;12504;30;20
658;213,56;9,8;203,76;147;5;3172;643;18;609;27;25
659;258,45;16,07;242,38;306;5;3439;710;10;9209;30;22
660;314,15;19,25;294,9;201;2;2054;628;17;7198;6;16
661;140,67;29,56;111,11;268;4;550;500;27;5398;26;36
662;382,55;33,96;348,59;267;5;3515;260;20;15068;13;23
663;319,24;9,62;309,62;128;5;2952;250;27;16062;3;26
664;322,9;11,48;311,42;337;4;2038;632;4;1855;4;36
665;346,65;22,38;324,27;365;3;1780;72;27;10014;14;37
666;343,8;10,67;333,13;321;3;1865;628;31;9437;23;25
667;96,58;32,98;63,6;159;1;3064;569;32;9423;8;36
668;223,67;17,25;206,42;43;4;161;872;32;9929;37;14
669;178,94;26,66;152,28;144;4;1508;354;26;19505;18;23
670;289,37;34,92;254,45;80;3;2010;606;30;11192;7;12
671;332,61;20,06;312,55;325;5;385;70;29;10887;18;19
672;376,59;24,85;351,74;152;3;1483;788;2;5982;32;22
673;372,92;10,96;361,96;391;5;3651;292;29;16451;13;28
674;201,03;16,46;184,57;386;4;1518;578;24;7181;1;24
675;195,54;21,82;173,72;349;4;1883;160;7;9897;35;21
676;375,33;30,33;345;72;4;895;617;31;10454;20;29
677;354,92;31,55;323,37;50;5;3074;498;24;3036;24;32
678;174,91;28,08;146,83;98;5;895;791;13;16188;19;19
679;114,41;15,25;99,16;217;5;1804;322;27;1294;34;26
680;108,61;16,61;92;407;5;3313;74;13;17994;41;12
681;274,61;26,78;247,83;22;1;2240;617;24;8975;42;39
682;164,14;14,4;149,74;282;5;1007;542;6;2012;33;15
683;162,12;11,32;150,8;38;4;3259;250;29;9822;36;15
684;330,81;19,14;311,67;360;3;2757;225;27;2766;31;13
685;179;38,7;140,3;16;2;3594;590;14;16494;3;18
686;146,56;26,74;119,82;250;3;204;483;17;18207;33;18
687;376,19;16,72;359,47;26;5;1372;774;30;3503;3;29
688;383,98;16,22;367,76;141;5;2023;260;23;8384;20;20
689;312,4;19,56;292,84;246;5;1891;238;30;7497;36;16
690;139,53;26,04;113,49;65;3;1737;687;28;7969;35;30
691;141,8;32,69;109,11;196;4;2484;854;5;10786;44;18
692;139,88;20,88;119;119;3;1063;305;21;16719;7;33
693;139,41;14,34;125,07;138;4;935;943;21;7089;17;15
694;115,33;9,04;106,29;220;4;1351;979;21;6969;29;21
695;263,79;39,33;224,46;394;5;190;655;23;16777;2;25
696;254,71;15,92;238,79;99;5;2483;234;27;14855;25;19
697;248,3;30,62;217,68;274;4;1779;307;16;16136;33;39
698;356,73;30,66;326,07;254;4;1691;151;32;14320;32;16
699;189,56;26;163,56;85;5;389;738;27;15428;35;15
700;248,72;27,02;221,7;264;4;870;598;3;967;29;15
701;172,8;32,85;139,95;353;1;3006;665;19;5331;47;20
702;101,43;12,76;88,67;108;5;1242;272;17;5217;16;37
703;203,82;15,15;188,67;360;5;2880;688;22;4067;19;10
704;370,42;34,46;335,96;183;4;2426;249;27;11702;19;3
705;321,3;11,88;309,42;173;1;3455;587;19;11311;32;11
706;236,94;14,01;222,93;29;5;592;238;25;1107;19;7
707;218,53;26,67;191,86;28;4;1933;161;7;4380;46;39
708;327,26;33,12;294,14;283;5;1025;96;18;4548;31;12
709;164,36;31,87;132,49;141;5;2528;404;26;6207;9;33
710;259,74;34,8;224,94;86;5;2498;388;2;10230;19;26
711;240,76;9,72;231,04;311;5;1009;632;2;11586;3;19
712;165,74;37,31;128,43;181;3;922;342;21;7986;36;26
713;112,36;10,77;101,59;375;4;2161;255;25;6965;32;23
714;267,31;36,53;230,78;180;5;1875;910;2;16844;35;12
715;198,85;40,61;158,24;131;5;3101;229;25;5947;6;36
716;156,38;16,19;140,19;342;1;1532;891;24;17139;3;20
717;209,01;27,1;181,91;72;1;3254;543;28;15269;12;17
718;326,69;8,71;317,98;62;5;1810;257;33;3634;42;37
719;365,19;39,25;325,94;285;5;1431;136;28;5421;37;14
720;155,51;23,48;132,03;349;3;1723;142;19;2335;11;11
721;122,72;28,03;94,69;35;2;1913;664;28;489;23;10
722;148,35;18,62;129,73;59;4;3435;866;26;4973;19;20
723;315,44;16,16;299,28;404;4;2310;24;19;7632;2;14
724;165,38;35,15;130,23;19;5;1929;185;32;6390;33;21
725;96,16;15,3;80,86;226;5;1808;826;27;11921;27;2
726;99,16;8,03;91,13;101;5;997;544;22;17674;48;15
727;144,34;8,1;136,24;213;5;3069;482;3;6099;44;9
728;103,03;34,29;68,74;95;1;3450;440;23;2395;28;17
729;248,71;19,64;229,07;198;3;943;651;28;5791;22;11
730;354,9;24,45;330,45;216;3;1984;235;10;7512;7;13
731;179,95;20,59;159,36;212;5;1578;448;31;16690;38;9
732;126,03;41,95;84,08;184;5;3606;239;15;2986;27;20
733;344,12;10,95;333,17;168;3;1460;639;14;9343;15;25
734;169,08;26,52;142,56;169;5;3278;801;32;7989;46;8
735;175,9;20,88;155,02;255;4;1348;589;32;6826;21;39
736;252,09;28,11;223,98;203;5;2217;573;27;5852;25;35
737;196,19;41,64;154,55;144;5;1379;748;25;5287;29;35
738;223,09;33,67;189,42;388;5;3370;788;11;4877;36;10
739;259,84;22,64;237,2;52;4;1601;258;12;6959;23;21
740;217,28;26,52;190,76;312;4;2488;948;23;16729;27;13
741;144,39;40,5;103,89;296;4;1523;162;6;12460;11;25
742;203,13;10,51;192,62;66;2;1816;635;31;7206;31;4
743;290,7;15,06;275,64;235;4;1958;771;14;16167;12;12
744;125,51;17,62;107,89;196;5;3276;616;18;12455;45;33
745;124,85;10,91;113,94;224;5;2335;626;21;7498;42;26
746;198,04;33,36;164,68;265;5;257;681;15;10941;34;39
747;142,17;13,67;128,5;391;3;1333;611;30;7369;19;13
748;299,87;14,02;285,85;15;5;1462;210;26;8066;32;13
749;277,74;35,66;242,08;388;1;1752;300;24;3733;34;10
750;291,12;39,72;251,4;338;5;2123;378;30;16633;32;25
751;118,05;19,2;98,85;391;4;2374;280;21;8943;16;14
752;100,82;40,36;60,46;40;2;1693;43;5;4921;7;13
753;321,59;29,11;292,48;250;4;3007;668;3;9893;14;13
754;337,06;19,72;317,34;297;5;2295;632;33;13074;12;19
755;366,1;22,74;343,36;212;5;503;230;1;9972;17;13
756;145,25;34,48;110,77;219;5;1871;335;21;3568;32;39
757;290,06;22,85;267,21;324;5;1500;203;15;4921;3;38
758;223,67;40,85;182,82;211;2;2740;605;22;7080;19;33
759;286,85;23,57;263,28;321;4;952;32;24;6248;22;1
760;374,21;16,89;357,32;23;5;1983;642;28;3460;40;10
761;254,07;40,07;214;332;3;3219;352;31;5123;35;28
762;258,56;8,36;250,2;176;5;3044;243;18;13736;6;26
763;272,67;40,4;232,27;383;3;184;909;28;5144;4;30
764;222,22;10,12;212,1;189;4;743;254;6;11245;7;38
765;337,79;26,52;311,27;151;5;3383;513;23;14815;40;11
766;381,29;20,71;360,58;254;1;2168;207;28;9186;1;20
767;121,12;18,72;102,4;56;4;3231;582;26;15999;34;10
768;281,86;19,18;262,68;288;5;1447;634;7;13573;43;13
769;212,88;25,75;187,13;20;5;2948;593;20;19108;32;25
770;249,28;37,02;212,26;380;4;2954;889;30;19315;34;8
771;188,4;17,16;171,24;186;5;3263;265;33;12394;33;20
772;271,97;24,88;247,09;132;4;2009;358;25;15812;30;32
773;254,67;37,35;217,32;243;3;1275;448;17;4995;33;22
774;243,87;22,06;221,81;228;5;2241;443;21;4552;35;20
775;371,98;17,18;354,8;24;5;300;602;31;12083;35;31
776;360,77;38,3;322,47;196;5;2476;696;25;13395;40;37
777;97,16;15,24;81,92;174;5;3182;655;31;7480;5;8
778;250,87;11,18;239,69;56;4;1788;475;12;10184;26;21
779;244,02;25,35;218,67;258;5;3619;712;21;16568;28;16
780;370,38;15,16;355,22;324;5;3108;628;30;15404;5;21
781;285,72;18,69;267,03;403;5;3550;243;27;3065;41;18
782;358,06;26,48;331,58;249;5;2410;178;29;3791;35;17
783;281,04;22,32;258,72;185;4;2555;643;19;14929;28;17
784;148,09;10,23;137,86;215;5;2105;124;23;4010;8;36
785;351,61;24,01;327,6;295;1;2039;266;28;10703;8;38
786;375,35;20,58;354,77;280;4;2802;237;1;12805;38;33
787;377,7;11,67;366,03;72;5;3320;621;20;8341;29;7
788;358,97;17,42;341,55;124;4;2827;637;17;4016;26;13
789;271,74;36,62;235,12;291;5;1243;627;5;16253;28;3
790;383,32;37,33;345,99;239;4;1948;222;21;17890;4;11
791;327,23;18,14;309,09;345;4;1966;254;2;6095;14;1
792;203,53;7,7;195,83;261;5;3481;266;13;11586;31;25
793;283,54;34,65;248,89;329;4;2493;613;4;7138;19;19
794;248,19;28,62;219,57;103;4;610;257;20;3358;36;20
795;236,46;23,27;213,19;394;4;80;624;18;7956;6;12
796;309,03;39,58;269,45;343;5;2549;616;29;7094;13;19
797;319,61;10,23;309,38;358;5;2274;419;30;12403;13;13
798;344,61;12,16;332,45;305;5;1663;675;24;8229;31;24
799;216,71;8,46;208,25;153;5;2977;613;28;9820;42;38
800;312,41;41,65;270,76;31;3;3421;186;32;16993;38;13
801;153,32;15,39;137,93;380;3;1472;459;28;14254;25;14
802;291,77;26,71;265,06;391;3;264;495;17;19867;19;11
803;242,22;21,12;221,1;415;5;3454;8;30;3257;38;26
804;249,16;37,16;212;160;4;857;812;25;3008;44;20
805;147,82;16,75;131,07;298;4;291;811;29;3224;37;17
806;139,43;20,66;118,77;261;3;2111;654;21;14802;39;19
807;134,84;19,66;115,18;58;5;2481;278;5;6570;34;22
808;145,92;40,46;105,46;77;4;3023;241;33;6082;18;17
809;296,57;32,41;264,16;322;5;2506;581;26;10441;10;11
810;282,09;26,36;255,73;32;4;1824;682;19;11319;46;16
811;277,26;40,72;236,54;60;5;2082;728;25;19657;33;17
812;220,89;21,7;199,19;381;3;559;278;8;11700;1;15
813;138,74;40,81;97,93;20;1;3011;740;21;14522;17;36
814;288,61;35,55;253,06;196;5;1966;266;15;7738;1;13
815;329,65;17,75;311,9;366;4;1730;601;25;5269;34;39
816;144,2;31,66;112,54;80;5;1103;617;22;9424;7;38
817;172,05;17,35;154,7;209;2;784;593;20;10604;35;12
818;145,92;14,49;131,43;337;5;2430;630;31;12835;38;9
819;346,56;26,02;320,54;38;4;1620;614;16;19277;12;34
820;171,78;26,09;145,69;296;3;1110;407;28;10739;28;35
821;176,19;9,48;166,71;42;4;2106;620;29;6604;15;33
822;192,45;27,83;164,62;350;5;3088;876;31;12322;13;17
823;364,47;37,54;326,93;258;5;3588;495;28;4510;38;34
824;168,05;11,87;156,18;269;5;1667;599;29;18516;34;26
825;146,68;23,47;123,21;122;1;3095;884;18;14787;2;9
826;142,06;22,4;119,66;310;5;3612;588;29;18268;1;14
827;188,07;16,12;171,95;201;5;3636;839;30;6689;8;14
828;111,2;25,65;85,55;164;5;793;453;24;2315;5;11
829;327,3;23,54;303,76;147;5;3556;410;33;5023;32;39
830;213,58;33,07;180,51;138;4;3413;962;27;4174;3;5
831;157,29;7,11;150,18;15;3;1919;482;21;9638;37;13
832;96,23;40,54;55,69;22;1;1841;128;28;9476;30;18
833;286,64;13,21;273,43;51;5;619;299;31;15980;33;17
834;131,05;32,17;98,88;71;4;3110;383;32;9057;19;18
835;177,04;38;139,04;325;4;2888;327;20;16644;38;36
836;125,39;35,58;89,81;370;4;1914;110;27;10181;4;8
837;374,01;9,89;364,12;76;5;2964;658;13;1113;2;24
838;108,55;31,31;77,24;269;5;2420;614;2;12350;39;37
839;387,1;40,3;346,8;219;2;1450;585;22;9907;33;20
840;255,16;36,89;218,27;277;4;1471;482;24;9182;27;31
841;374,43;26,35;348,08;360;5;2576;400;30;10149;11;17
842;206,12;28,56;177,56;283;1;2797;555;32;4428;29;28
843;352,33;17,02;335,31;155;1;2492;616;14;5872;9;8
844;371,11;21,38;349,73;47;5;2886;263;28;4921;27;33
845;195,74;21,76;173,98;171;3;1807;66;20;6861;6;35
846;162,3;19,46;142,84;28;4;1349;712;24;6052;34;28
847;275,11;28,51;246,6;268;1;1816;355;31;16988;27;33
848;113,81;20,99;92,82;59;4;388;627;3;18090;38;4
